,Hour,Hour_count
1897,22,8256
1898,14,956
1899,19,4783
1900,20,6859
1901,19,4783
1902,11,850
1903,13,962
1904,12,1016
1905,21,9135
1906,19,4783
1907,23,5744
1908,18,3123
1909,21,9135
1910,22,8256
1911,20,6859
1912,18,3123
1913,20,6859
1914,20,6859
1915,19,4783
1916,20,6859
1917,19,4783
1918,20,6859
1919,20,6859
1920,22,8256
1921,16,1208
1922,19,4783
1923,6,952
1924,11,850
1925,23,5744
1926,20,6859
1927,3,1447
1928,22,8256
1929,23,5744
1930,19,4783
1931,18,3123
1932,2,1649
1933,8,617
1934,8,617
1935,20,6859
1936,22,8256
1937,19,4783
1938,12,1016
1939,16,1208
1940,13,962
1941,4,1114
1942,9,766
1943,0,2941
1944,20,6859
1945,20,6859
1946,21,9135
1947,1,2339
1948,18,3123
1949,0,2941
1950,19,4783
1951,4,1114
1952,0,2941
1953,1,2339
1954,20,6859
1955,20,6859
1956,19,4783
1957,20,6859
1958,21,9135
1959,13,962
1960,19,4783
1961,6,952
1962,19,4783
1963,22,8256
1964,20,6859
1965,0,2941
1966,19,4783
1967,20,6859
1968,19,4783
1969,19,4783
1970,21,9135
1971,5,1272
1972,19,4783
1973,18,3123
1974,18,3123
1975,19,4783
1976,20,6859
1977,21,9135
1978,0,2941
1979,20,6859
1980,21,9135
1981,21,9135
1982,19,4783
1983,20,6859
1984,20,6859
1985,20,6859
1986,19,4783
1987,21,9135
1988,20,6859
1989,21,9135
1990,13,962
1991,0,2941
1992,4,1114
1993,20,6859
1994,21,9135
1995,20,6859
1996,11,850
1997,19,4783
1998,15,1063
1999,17,1988
2000,23,5744
2001,20,6859
2002,22,8256
2003,5,1272
2004,23,5744
2005,20,6859
2006,0,2941
2007,22,8256
2008,21,9135
2009,17,1988
2010,21,9135
2011,21,9135
2012,20,6859
2013,19,4783
2014,21,9135
2015,21,9135
2016,19,4783
2017,19,4783
2018,2,1649
2019,21,9135
2020,19,4783
2021,21,9135
2022,21,9135
2023,19,4783
2024,21,9135
2025,5,1272
2026,5,1272
2027,6,952
2028,1,2339
2029,23,5744
2030,19,4783
2031,17,1988
2032,13,962
2033,21,9135
2034,21,9135
2035,22,8256
2036,11,850
2037,3,1447
2038,13,962
2039,21,9135
2040,15,1063
2041,19,4783
2042,21,9135
2043,20,6859
2044,20,6859
2045,21,9135
2046,19,4783
2047,18,3123
2048,3,1447
2049,22,8256
2050,8,617
2051,21,9135
2052,19,4783
2053,20,6859
2054,20,6859
2055,20,6859
2056,20,6859
2057,23,5744
2058,0,2941
2059,13,962
2060,21,9135
2061,18,3123
2062,18,3123
2063,11,850
2064,11,850
2065,19,4783
2066,6,952
2067,22,8256
2068,19,4783
2069,21,9135
2070,17,1988
2071,3,1447
2072,13,962
2073,7,690
2074,17,1988
2075,20,6859
2076,0,2941
2077,22,8256
2078,21,9135
2079,21,9135
2080,20,6859
2081,16,1208
2082,23,5744
2083,20,6859
2084,20,6859
2085,22,8256
2086,21,9135
2087,1,2339
2088,1,2339
2089,22,8256
2090,19,4783
2091,7,690
2092,21,9135
2093,22,8256
2094,5,1272
2095,20,6859
2096,20,6859
2097,21,9135
2098,20,6859
2099,15,1063
2100,19,4783
2101,18,3123
2102,8,617
2103,1,2339
2104,20,6859
2105,20,6859
2106,21,9135
2107,21,9135
2108,21,9135
2109,21,9135
2110,19,4783
2111,20,6859
2112,20,6859
2113,22,8256
2114,4,1114
2115,9,766
2116,19,4783
2117,7,690
2118,20,6859
2119,22,8256
2120,16,1208
2121,23,5744
2122,22,8256
2123,1,2339
2124,19,4783
2125,19,4783
2126,19,4783
2127,19,4783
2128,3,1447
2129,20,6859
2130,11,850
2131,18,3123
2132,19,4783
2133,21,9135
2134,8,617
2135,20,6859
2136,10,902
2137,20,6859
2138,20,6859
2139,14,956
2140,20,6859
2141,20,6859
2142,20,6859
2143,20,6859
2144,8,617
2145,20,6859
2146,20,6859
2147,22,8256
2148,20,6859
2149,19,4783
2150,8,617
2151,20,6859
2152,11,850
2153,21,9135
2154,22,8256
2155,11,850
2156,20,6859
2157,16,1208
2158,21,9135
2159,4,1114
2160,12,1016
2161,21,9135
2162,22,8256
2163,2,1649
2164,21,9135
2165,22,8256
2166,19,4783
2167,20,6859
2168,22,8256
2169,21,9135
2170,19,4783
2171,3,1447
2172,21,9135
2173,18,3123
2174,19,4783
2175,23,5744
2176,20,6859
2177,20,6859
2178,21,9135
2179,20,6859
2180,20,6859
2181,10,902
2182,23,5744
2183,20,6859
2184,20,6859
2185,6,952
2186,22,8256
2187,18,3123
2188,20,6859
2189,19,4783
2190,22,8256
2191,20,6859
2192,22,8256
2193,0,2941
2194,21,9135
2195,19,4783
2196,22,8256
2197,23,5744
2198,22,8256
2199,21,9135
2200,21,9135
2201,19,4783
2202,18,3123
2203,17,1988
2204,22,8256
2205,20,6859
2206,20,6859
2207,12,1016
2208,20,6859
2209,18,3123
2210,0,2941
2211,3,1447
2212,22,8256
2213,18,3123
2214,20,6859
2215,20,6859
2216,21,9135
2217,19,4783
2218,20,6859
2219,20,6859
2220,20,6859
2221,23,5744
2222,21,9135
2223,21,9135
2224,23,5744
2225,19,4783
2226,7,690
2227,23,5744
2228,6,952
2229,19,4783
2230,21,9135
2231,19,4783
2232,23,5744
2233,16,1208
2234,11,850
2235,1,2339
2236,19,4783
2237,12,1016
2238,0,2941
2239,22,8256
2240,8,617
2241,0,2941
2242,10,902
2243,20,6859
2244,22,8256
2245,0,2941
2246,19,4783
2247,21,9135
2248,5,1272
2249,20,6859
2250,19,4783
2251,21,9135
2252,19,4783
2253,10,902
2254,17,1988
2255,21,9135
2256,19,4783
2257,19,4783
2258,19,4783
2259,18,3123
2260,18,3123
2261,21,9135
2262,5,1272
2263,1,2339
2264,1,2339
2265,0,2941
2266,8,617
2267,20,6859
2268,21,9135
2269,16,1208
2270,2,1649
2271,21,9135
2272,5,1272
2273,7,690
2274,21,9135
2275,21,9135
2276,19,4783
2277,5,1272
2278,19,4783
2279,21,9135
2280,18,3123
2281,21,9135
2282,0,2941
2283,12,1016
2284,18,3123
2285,21,9135
2286,20,6859
2287,12,1016
2288,20,6859
2289,20,6859
2290,18,3123
2291,16,1208
2292,17,1988
2293,20,6859
2294,20,6859
2295,0,2941
2296,18,3123
2297,20,6859
2298,18,3123
2299,16,1208
2300,19,4783
2301,20,6859
2302,17,1988
2303,9,766
2304,22,8256
2305,18,3123
2306,19,4783
2307,2,1649
2308,2,1649
2309,17,1988
2310,18,3123
2311,20,6859
2312,21,9135
2313,0,2941
2314,21,9135
2315,2,1649
2316,18,3123
2317,22,8256
2318,20,6859
2319,15,1063
2320,18,3123
2321,16,1208
2322,16,1208
2323,23,5744
2324,18,3123
2325,21,9135
2326,20,6859
2327,20,6859
2328,0,2941
2329,20,6859
2330,2,1649
2331,23,5744
2332,19,4783
2333,10,902
2334,20,6859
2335,0,2941
2336,1,2339
2337,20,6859
2338,3,1447
2339,20,6859
2340,16,1208
2341,1,2339
2342,20,6859
2343,21,9135
2344,22,8256
2345,20,6859
2346,8,617
2347,18,3123
2348,22,8256
2349,21,9135
2350,17,1988
2351,10,902
2352,19,4783
2353,19,4783
2354,20,6859
2355,20,6859
2356,20,6859
2357,21,9135
2358,0,2941
2359,20,6859
2360,19,4783
2361,22,8256
2362,19,4783
2363,19,4783
2364,0,2941
2365,22,8256
2366,19,4783
2367,1,2339
2368,21,9135
2369,21,9135
2370,23,5744
2371,4,1114
2372,4,1114
2373,1,2339
2374,8,617
2375,23,5744
2376,19,4783
2377,21,9135
2378,21,9135
2379,22,8256
2380,11,850
2381,16,1208
2382,18,3123
2383,20,6859
2384,19,4783
2385,17,1988
2386,23,5744
2387,12,1016
2388,22,8256
2389,12,1016
2390,1,2339
2391,7,690
2392,18,3123
2393,18,3123
2394,22,8256
2395,20,6859
2396,1,2339
2397,22,8256
2398,20,6859
2399,20,6859
2400,19,4783
2401,8,617
2402,22,8256
2403,0,2941
2404,19,4783
2405,7,690
2406,5,1272
2407,18,3123
2408,21,9135
2409,23,5744
2410,20,6859
2411,21,9135
2412,20,6859
2413,18,3123
2414,22,8256
2415,20,6859
2416,20,6859
2417,5,1272
2418,20,6859
2419,20,6859
2420,21,9135
2421,19,4783
2422,1,2339
2423,21,9135
2424,21,9135
2425,19,4783
2426,23,5744
2427,3,1447
2428,12,1016
2429,1,2339
2430,22,8256
2431,20,6859
2432,18,3123
2433,23,5744
2434,17,1988
2435,12,1016
2436,23,5744
2437,10,902
2438,7,690
2439,18,3123
2440,14,956
2441,20,6859
2442,17,1988
2443,19,4783
2444,20,6859
2445,9,766
2446,18,3123
2447,20,6859
2448,20,6859
2449,10,902
2450,10,902
2451,13,962
2452,13,962
2453,23,5744
2454,12,1016
2455,17,1988
2456,9,766
2457,21,9135
2458,22,8256
2459,19,4783
2460,11,850
2461,5,1272
2462,5,1272
2463,9,766
2464,20,6859
2465,20,6859
2466,15,1063
2467,6,952
2468,20,6859
2469,4,1114
2470,20,6859
2471,15,1063
2472,17,1988
2473,17,1988
2474,21,9135
2475,20,6859
2476,16,1208
2477,8,617
2478,23,5744
2479,22,8256
2480,22,8256
2481,0,2941
2482,20,6859
2483,20,6859
2484,21,9135
2485,21,9135
2486,20,6859
2487,22,8256
2488,20,6859
2489,23,5744
2490,20,6859
2491,8,617
2492,19,4783
2493,19,4783
2494,16,1208
2495,21,9135
2496,18,3123
2497,12,1016
2498,21,9135
2499,9,766
2500,21,9135
2501,5,1272
2502,19,4783
2503,7,690
2504,21,9135
2505,7,690
2506,15,1063
2507,16,1208
2508,21,9135
2509,19,4783
2510,23,5744
2511,19,4783
2512,15,1063
2513,11,850
2514,12,1016
2515,21,9135
2516,18,3123
2517,21,9135
2518,17,1988
2519,15,1063
2520,0,2941
2521,21,9135
2522,14,956
2523,14,956
2524,13,962
2525,19,4783
2526,21,9135
2527,20,6859
2528,12,1016
2529,13,962
2530,12,1016
2531,22,8256
2532,21,9135
2533,15,1063
2534,14,956
2535,14,956
2536,23,5744
2537,23,5744
2538,1,2339
2539,22,8256
2540,20,6859
2541,22,8256
2542,20,6859
2543,20,6859
2544,23,5744
2545,23,5744
2546,21,9135
2547,8,617
2548,20,6859
2549,20,6859
2550,3,1447
2551,21,9135
2552,18,3123
2553,22,8256
2554,21,9135
2555,20,6859
2556,5,1272
2557,21,9135
2558,1,2339
2559,18,3123
2560,19,4783
2561,21,9135
2562,21,9135
2563,22,8256
2564,15,1063
2565,3,1447
2566,19,4783
2567,21,9135
2568,6,952
2569,18,3123
2570,12,1016
2571,21,9135
2572,1,2339
2573,20,6859
2574,11,850
2575,20,6859
2576,22,8256
2577,22,8256
2578,9,766
2579,20,6859
2580,19,4783
2581,18,3123
2582,20,6859
2583,20,6859
2584,1,2339
2585,21,9135
2586,22,8256
2587,22,8256
2588,18,3123
2589,13,962
2590,18,3123
2591,15,1063
2592,20,6859
2593,20,6859
2594,21,9135
2595,21,9135
2596,23,5744
2597,20,6859
2598,12,1016
2599,22,8256
2600,21,9135
2601,21,9135
2602,19,4783
2603,23,5744
2604,0,2941
2605,20,6859
2606,22,8256
2607,2,1649
2608,19,4783
2609,20,6859
2610,17,1988
2611,19,4783
2612,6,952
2613,21,9135
2614,20,6859
2615,21,9135
2616,21,9135
2617,22,8256
2618,21,9135
2619,21,9135
2620,18,3123
2621,18,3123
2622,4,1114
2623,23,5744
2624,2,1649
2625,21,9135
2626,22,8256
2627,21,9135
2628,22,8256
2629,21,9135
2630,19,4783
2631,18,3123
2632,23,5744
2633,22,8256
2634,22,8256
2635,21,9135
2636,3,1447
2637,21,9135
2638,19,4783
2639,20,6859
2640,20,6859
2641,21,9135
2642,16,1208
2643,22,8256
2644,20,6859
2645,20,6859
2646,20,6859
2647,23,5744
2648,20,6859
2649,20,6859
2650,0,2941
2651,3,1447
2652,23,5744
2653,21,9135
2654,4,1114
2655,21,9135
2656,19,4783
2657,23,5744
2658,22,8256
2659,20,6859
2660,18,3123
2661,20,6859
2662,18,3123
2663,18,3123
2664,7,690
2665,12,1016
2666,23,5744
2667,21,9135
2668,17,1988
2669,21,9135
2670,20,6859
2671,22,8256
2672,22,8256
2673,20,6859
2674,20,6859
2675,10,902
2676,20,6859
2677,21,9135
2678,20,6859
2679,3,1447
2680,21,9135
2681,21,9135
2682,19,4783
2683,21,9135
2684,19,4783
2685,20,6859
2686,18,3123
2687,11,850
2688,20,6859
2689,10,902
2690,18,3123
2691,19,4783
2692,18,3123
2693,3,1447
2694,20,6859
2695,19,4783
2696,20,6859
2697,0,2941
2698,22,8256
2699,22,8256
2700,17,1988
2701,22,8256
2702,11,850
2703,5,1272
2704,2,1649
2705,18,3123
2706,21,9135
2707,17,1988
2708,14,956
2709,6,952
2710,22,8256
2711,6,952
2712,15,1063
2713,0,2941
2714,15,1063
2715,23,5744
2716,23,5744
2717,20,6859
2718,16,1208
2719,0,2941
2720,7,690
2721,17,1988
2722,18,3123
2723,21,9135
2724,8,617
2725,17,1988
2726,2,1649
2727,1,2339
2728,12,1016
2729,22,8256
2730,13,962
2731,23,5744
2732,21,9135
2733,15,1063
2734,0,2941
2735,5,1272
2736,10,902
2737,13,962
2738,21,9135
2739,21,9135
2740,18,3123
2741,12,1016
2742,19,4783
2743,8,617
2744,21,9135
2745,21,9135
2746,10,902
2747,17,1988
2748,23,5744
2749,21,9135
2750,22,8256
2751,19,4783
2752,0,2941
2753,13,962
2754,20,6859
2755,21,9135
2756,21,9135
2757,1,2339
2758,21,9135
2759,22,8256
2760,20,6859
2761,18,3123
2762,19,4783
2763,21,9135
2764,20,6859
2765,21,9135
2766,19,4783
2767,19,4783
2768,2,1649
2769,16,1208
2770,21,9135
2771,22,8256
2772,15,1063
2773,21,9135
2774,7,690
2775,8,617
2776,16,1208
2777,14,956
2778,10,902
2779,15,1063
2780,10,902
2781,18,3123
2782,20,6859
2783,13,962
2784,21,9135
2785,19,4783
2786,11,850
2787,13,962
2788,13,962
2789,22,8256
2790,14,956
2791,20,6859
2792,19,4783
2793,20,6859
2794,19,4783
2795,20,6859
2796,22,8256
2797,20,6859
2798,20,6859
2799,20,6859
2800,20,6859
2801,22,8256
2802,1,2339
2803,22,8256
2804,22,8256
2805,21,9135
2806,20,6859
2807,19,4783
2808,19,4783
2809,21,9135
2810,19,4783
2811,19,4783
2812,20,6859
2813,20,6859
2814,10,902
2815,21,9135
2816,20,6859
2817,20,6859
2818,20,6859
2819,22,8256
2820,21,9135
2821,20,6859
2822,23,5744
2823,20,6859
2824,18,3123
2825,0,2941
2826,17,1988
2827,23,5744
2828,21,9135
2829,19,4783
2830,20,6859
2831,2,1649
2832,20,6859
2833,22,8256
2834,0,2941
2835,13,962
2836,23,5744
2837,21,9135
2838,1,2339
2839,20,6859
2840,19,4783
2841,1,2339
2842,20,6859
2843,18,3123
2844,20,6859
2845,3,1447
2846,5,1272
2847,23,5744
2848,21,9135
2849,0,2941
2850,21,9135
2851,6,952
2852,6,952
2853,20,6859
2854,20,6859
2855,22,8256
2856,6,952
2857,5,1272
2858,20,6859
2859,19,4783
2860,22,8256
2861,12,1016
2862,20,6859
2863,3,1447
2864,12,1016
2865,17,1988
2866,20,6859
2867,21,9135
2868,22,8256
2869,19,4783
2870,19,4783
2871,2,1649
2872,20,6859
2873,20,6859
2874,21,9135
2875,22,8256
2876,18,3123
2877,18,3123
2878,20,6859
2879,8,617
2880,21,9135
2881,22,8256
2882,5,1272
2883,22,8256
2884,19,4783
2885,11,850
2886,7,690
2887,20,6859
2888,19,4783
2889,23,5744
2890,21,9135
2891,20,6859
2892,20,6859
2893,18,3123
2894,21,9135
2895,22,8256
2896,20,6859
2897,19,4783
2898,21,9135
2899,0,2941
2900,21,9135
2901,21,9135
2902,20,6859
2903,0,2941
2904,18,3123
2905,6,952
2906,6,952
2907,6,952
2908,19,4783
2909,2,1649
2910,20,6859
2911,16,1208
2912,21,9135
2913,21,9135
2914,20,6859
2915,23,5744
2916,23,5744
2917,20,6859
2918,2,1649
2919,21,9135
2920,23,5744
2921,18,3123
2922,23,5744
2923,23,5744
2924,22,8256
2925,3,1447
2926,21,9135
2927,5,1272
2928,5,1272
2929,17,1988
2930,12,1016
2931,1,2339
2932,21,9135
2933,19,4783
2934,10,902
2935,14,956
2936,19,4783
2937,20,6859
2938,3,1447
2939,20,6859
2940,20,6859
2941,6,952
2942,0,2941
2943,22,8256
2944,20,6859
2945,20,6859
2946,19,4783
2947,20,6859
2948,21,9135
2949,12,1016
2950,22,8256
2951,20,6859
2952,21,9135
2953,22,8256
2954,22,8256
2955,19,4783
2956,21,9135
2957,6,952
2958,17,1988
2959,13,962
2960,20,6859
2961,18,3123
2962,0,2941
2963,17,1988
2964,17,1988
2965,20,6859
2966,3,1447
2967,6,952
2968,19,4783
2969,21,9135
2970,21,9135
2971,20,6859
2972,20,6859
2973,21,9135
2974,13,962
2975,18,3123
2976,3,1447
2977,19,4783
2978,21,9135
2979,9,766
2980,21,9135
2981,21,9135
2982,19,4783
2983,18,3123
2984,22,8256
2985,20,6859
2986,4,1114
2987,0,2941
2988,21,9135
2989,6,952
2990,19,4783
2991,7,690
2992,6,952
2993,3,1447
2994,22,8256
2995,21,9135
2996,20,6859
2997,14,956
2998,1,2339
2999,23,5744
3000,5,1272
3001,21,9135
3002,17,1988
3003,21,9135
3004,0,2941
3005,13,962
3006,22,8256
3007,16,1208
3008,2,1649
3009,20,6859
3010,20,6859
3011,23,5744
3012,18,3123
3013,11,850
3014,15,1063
3015,23,5744
3016,22,8256
3017,20,6859
3018,16,1208
3019,0,2941
3020,21,9135
3021,20,6859
3022,1,2339
3023,2,1649
3024,21,9135
3025,21,9135
3026,21,9135
3027,18,3123
3028,23,5744
3029,21,9135
3030,21,9135
3031,21,9135
3032,21,9135
3033,0,2941
3034,20,6859
3035,23,5744
3036,3,1447
3037,21,9135
3038,15,1063
3039,22,8256
3040,18,3123
3041,20,6859
3042,20,6859
3043,0,2941
3044,19,4783
3045,21,9135
3046,19,4783
3047,21,9135
3048,20,6859
3049,23,5744
3050,20,6859
3051,17,1988
3052,7,690
3053,20,6859
3054,23,5744
3055,11,850
3056,23,5744
3057,20,6859
3058,23,5744
3059,20,6859
3060,16,1208
3061,22,8256
3062,21,9135
3063,7,690
3064,22,8256
3065,16,1208
3066,23,5744
3067,5,1272
3068,20,6859
3069,16,1208
3070,19,4783
3071,12,1016
3072,6,952
3073,19,4783
3074,0,2941
3075,5,1272
3076,1,2339
3077,3,1447
3078,17,1988
3079,20,6859
3080,19,4783
3081,20,6859
3082,4,1114
3083,0,2941
3084,16,1208
3085,11,850
3086,0,2941
3087,5,1272
3088,20,6859
3089,22,8256
3090,8,617
3091,20,6859
3092,23,5744
3093,21,9135
3094,20,6859
3095,12,1016
3096,20,6859
3097,21,9135
3098,3,1447
3099,3,1447
3100,12,1016
3101,18,3123
3102,16,1208
3103,18,3123
3104,19,4783
3105,13,962
3106,9,766
3107,20,6859
3108,22,8256
3109,22,8256
3110,20,6859
3111,10,902
3112,21,9135
3113,23,5744
3114,19,4783
3115,21,9135
3116,21,9135
3117,21,9135
3118,19,4783
3119,5,1272
3120,19,4783
3121,5,1272
3122,22,8256
3123,1,2339
3124,22,8256
3125,21,9135
3126,22,8256
3127,22,8256
3128,0,2941
3129,19,4783
3130,20,6859
3131,19,4783
3132,19,4783
3133,17,1988
3134,15,1063
3135,3,1447
3136,21,9135
3137,23,5744
3138,16,1208
3139,22,8256
3140,23,5744
3141,7,690
3142,17,1988
3143,21,9135
3144,20,6859
3145,20,6859
3146,1,2339
3147,23,5744
3148,3,1447
3149,4,1114
3150,4,1114
3151,21,9135
3152,9,766
3153,18,3123
3154,19,4783
3155,22,8256
3156,20,6859
3157,18,3123
3158,1,2339
3159,1,2339
3160,21,9135
3161,23,5744
3162,21,9135
3163,1,2339
3164,17,1988
3165,1,2339
3166,3,1447
3167,18,3123
3168,13,962
3169,20,6859
3170,19,4783
3171,13,962
3172,20,6859
3173,23,5744
3174,20,6859
3175,17,1988
3176,22,8256
3177,20,6859
3178,18,3123
3179,21,9135
3180,17,1988
3181,11,850
3182,19,4783
3183,22,8256
3184,20,6859
3185,20,6859
3186,14,956
3187,20,6859
3188,19,4783
3189,5,1272
3190,19,4783
3191,16,1208
3192,6,952
3193,19,4783
3194,18,3123
3195,19,4783
3196,18,3123
3197,20,6859
3198,19,4783
3199,20,6859
3200,19,4783
3201,20,6859
3202,19,4783
3203,21,9135
3204,0,2941
3205,20,6859
3206,9,766
3207,15,1063
3208,21,9135
3209,21,9135
3210,14,956
3211,19,4783
3212,10,902
3213,23,5744
3214,2,1649
3215,22,8256
3216,4,1114
3217,8,617
3218,4,1114
3219,18,3123
3220,19,4783
3221,19,4783
3222,6,952
3223,18,3123
3224,21,9135
3225,15,1063
3226,21,9135
3227,2,1649
3228,21,9135
3229,21,9135
3230,21,9135
3231,12,1016
3232,22,8256
3233,1,2339
3234,8,617
3235,19,4783
3236,19,4783
3237,20,6859
3238,19,4783
3239,19,4783
3240,22,8256
3241,19,4783
3242,21,9135
3243,1,2339
3244,14,956
3245,21,9135
3246,16,1208
3247,21,9135
3248,23,5744
3249,19,4783
3250,21,9135
3251,22,8256
3252,19,4783
3253,21,9135
3254,23,5744
3255,15,1063
3256,21,9135
3257,0,2941
3258,1,2339
3259,7,690
3260,19,4783
3261,11,850
3262,0,2941
3263,19,4783
3264,16,1208
3265,12,1016
3266,4,1114
3267,19,4783
3268,21,9135
3269,16,1208
3270,19,4783
3271,14,956
3272,22,8256
3273,5,1272
3274,12,1016
3275,12,1016
3276,21,9135
3277,14,956
3278,23,5744
3279,22,8256
3280,16,1208
3281,23,5744
3282,23,5744
3283,20,6859
3284,22,8256
3285,22,8256
3286,20,6859
3287,20,6859
3288,3,1447
3289,8,617
3290,22,8256
3291,20,6859
3292,20,6859
3293,16,1208
3294,13,962
3295,1,2339
3296,20,6859
3297,18,3123
3298,12,1016
3299,21,9135
3300,20,6859
3301,5,1272
3302,21,9135
3303,3,1447
3304,22,8256
3305,21,9135
3306,22,8256
3307,20,6859
3308,4,1114
3309,10,902
3310,10,902
3311,19,4783
3312,17,1988
3313,21,9135
3314,18,3123
3315,22,8256
3316,2,1649
3317,19,4783
3318,4,1114
3319,16,1208
3320,1,2339
3321,22,8256
3322,22,8256
3323,0,2941
3324,20,6859
3325,14,956
3326,14,956
3327,1,2339
3328,20,6859
3329,10,902
3330,20,6859
3331,20,6859
3332,16,1208
3333,1,2339
3334,20,6859
3335,9,766
3336,21,9135
3337,20,6859
3338,18,3123
3339,9,766
3340,23,5744
3341,15,1063
3342,21,9135
3343,19,4783
3344,0,2941
3345,22,8256
3346,12,1016
3347,12,1016
3348,18,3123
3349,11,850
3350,18,3123
3351,23,5744
3352,20,6859
3353,14,956
3354,14,956
3355,3,1447
3356,18,3123
3357,10,902
3358,16,1208
3359,18,3123
3360,1,2339
3361,6,952
3362,22,8256
3363,20,6859
3364,21,9135
3365,20,6859
3366,16,1208
3367,18,3123
3368,1,2339
3369,14,956
3370,23,5744
3371,16,1208
3372,22,8256
3373,17,1988
3374,11,850
3375,23,5744
3376,3,1447
3377,13,962
3378,21,9135
3379,16,1208
3380,20,6859
3381,16,1208
3382,19,4783
3383,19,4783
3384,13,962
3385,14,956
3386,1,2339
3387,21,9135
3388,18,3123
3389,23,5744
3390,17,1988
3391,1,2339
3392,1,2339
3393,18,3123
3394,20,6859
3395,17,1988
3396,20,6859
3397,19,4783
3398,3,1447
3399,20,6859
3400,19,4783
3401,17,1988
3402,19,4783
3403,20,6859
3404,5,1272
3405,19,4783
3406,19,4783
3407,20,6859
3408,23,5744
3409,20,6859
3410,15,1063
3411,19,4783
3412,20,6859
3413,19,4783
3414,18,3123
3415,23,5744
3416,21,9135
3417,20,6859
3418,21,9135
3419,20,6859
3420,20,6859
3421,19,4783
3422,22,8256
3423,21,9135
3424,15,1063
3425,9,766
3426,20,6859
3427,21,9135
3428,8,617
3429,23,5744
3430,21,9135
3431,20,6859
3432,21,9135
3433,20,6859
3434,19,4783
3435,1,2339
3436,19,4783
3437,23,5744
3438,16,1208
3439,20,6859
3440,22,8256
3441,19,4783
3442,5,1272
3443,19,4783
3444,19,4783
3445,2,1649
3446,0,2941
3447,22,8256
3448,1,2339
3449,20,6859
3450,1,2339
3451,21,9135
3452,21,9135
3453,18,3123
3454,0,2941
3455,19,4783
3456,22,8256
3457,21,9135
3458,5,1272
3459,0,2941
3460,2,1649
3461,22,8256
3462,20,6859
3463,2,1649
3464,19,4783
3465,22,8256
3466,16,1208
3467,0,2941
3468,20,6859
3469,14,956
3470,19,4783
3471,15,1063
3472,23,5744
3473,20,6859
3474,19,4783
3475,4,1114
3476,4,1114
3477,13,962
3478,6,952
3479,0,2941
3480,6,952
3481,11,850
3482,17,1988
3483,21,9135
3484,21,9135
3485,22,8256
3486,20,6859
3487,14,956
3488,19,4783
3489,19,4783
3490,17,1988
3491,19,4783
3492,12,1016
3493,13,962
3494,8,617
3495,2,1649
3496,22,8256
3497,9,766
3498,5,1272
3499,19,4783
3500,19,4783
3501,8,617
3502,6,952
3503,20,6859
3504,11,850
3505,15,1063
3506,21,9135
3507,14,956
3508,10,902
3509,8,617
3510,8,617
3511,22,8256
3512,20,6859
3513,20,6859
3514,21,9135
3515,13,962
3516,12,1016
3517,13,962
3518,10,902
3519,20,6859
3520,0,2941
3521,19,4783
3522,23,5744
3523,21,9135
3524,21,9135
3525,21,9135
3526,4,1114
3527,19,4783
3528,21,9135
3529,19,4783
3530,21,9135
3531,21,9135
3532,20,6859
3533,22,8256
3534,21,9135
3535,20,6859
3536,21,9135
3537,20,6859
3538,2,1649
3539,7,690
3540,13,962
3541,22,8256
3542,23,5744
3543,21,9135
3544,6,952
3545,21,9135
3546,21,9135
3547,18,3123
3548,20,6859
3549,14,956
3550,22,8256
3551,14,956
3552,18,3123
3553,4,1114
3554,15,1063
3555,15,1063
3556,22,8256
3557,20,6859
3558,21,9135
3559,17,1988
3560,1,2339
3561,20,6859
3562,19,4783
3563,18,3123
3564,23,5744
3565,16,1208
3566,18,3123
3567,22,8256
3568,19,4783
3569,20,6859
3570,19,4783
3571,20,6859
3572,17,1988
3573,2,1649
3574,19,4783
3575,23,5744
3576,17,1988
3577,8,617
3578,20,6859
3579,20,6859
3580,7,690
3581,20,6859
3582,23,5744
3583,22,8256
3584,8,617
3585,21,9135
3586,19,4783
3587,21,9135
3588,20,6859
3589,23,5744
3590,23,5744
3591,19,4783
3592,22,8256
3593,22,8256
3594,19,4783
3595,20,6859
3596,0,2941
3597,22,8256
3598,16,1208
3599,23,5744
3600,20,6859
3601,11,850
3602,21,9135
3603,0,2941
3604,21,9135
3605,21,9135
3606,17,1988
3607,0,2941
3608,22,8256
3609,19,4783
3610,10,902
3611,10,902
3612,14,956
3613,20,6859
3614,22,8256
3615,21,9135
3616,5,1272
3617,19,4783
3618,16,1208
3619,5,1272
3620,2,1649
3621,21,9135
3622,5,1272
3623,1,2339
3624,21,9135
3625,3,1447
3626,5,1272
3627,2,1649
3628,22,8256
3629,2,1649
3630,17,1988
3631,19,4783
3632,18,3123
3633,22,8256
3634,22,8256
