,Month,Month_count
26364,7,7189
26365,4,4107
26366,1,4272
26367,8,6341
26368,11,5265
26369,3,4121
26370,4,4107
26371,3,4121
26372,9,5791
26373,11,5265
26374,4,4107
26375,8,6341
26376,8,6341
26377,6,5925
26378,9,5791
26379,1,4272
26380,11,5265
26381,12,4326
26382,4,4107
26383,9,5791
26384,6,5925
26385,9,5791
26386,7,7189
26387,3,4121
26388,7,7189
26389,7,7189
26390,3,4121
26391,12,4326
26392,6,5925
26393,9,5791
26394,12,4326
26395,2,3529
26396,4,4107
26397,10,5841
26398,3,4121
26399,8,6341
26400,10,5841
26401,8,6341
26402,4,4107
26403,8,6341
26404,12,4326
26405,8,6341
26406,10,5841
26407,4,4107
26408,8,6341
26409,12,4326
26410,10,5841
26411,8,6341
26412,9,5791
26413,9,5791
26414,5,3925
26415,9,5791
26416,6,5925
26417,10,5841
26418,8,6341
26419,6,5925
26420,3,4121
26421,4,4107
26422,9,5791
26423,11,5265
26424,10,5841
26425,2,3529
26426,10,5841
26427,3,4121
26428,12,4326
26429,5,3925
26430,5,3925
26431,5,3925
26432,11,5265
26433,3,4121
26434,7,7189
26435,11,5265
26436,3,4121
26437,6,5925
26438,5,3925
26439,2,3529
26440,12,4326
26441,12,4326
26442,2,3529
26443,3,4121
26444,8,6341
26445,10,5841
26446,5,3925
26447,12,4326
26448,7,7189
26449,7,7189
26450,12,4326
26451,8,6341
26452,8,6341
26453,10,5841
26454,8,6341
26455,9,5791
26456,7,7189
26457,12,4326
26458,9,5791
26459,1,4272
26460,1,4272
26461,3,4121
26462,12,4326
26463,5,3925
26464,10,5841
26465,8,6341
26466,11,5265
26467,3,4121
26468,11,5265
26469,12,4326
26470,6,5925
26471,7,7189
26472,8,6341
26473,11,5265
26474,8,6341
26475,9,5791
26476,2,3529
26477,9,5791
26478,8,6341
26479,8,6341
26480,11,5265
26481,3,4121
26482,7,7189
26483,4,4107
26484,10,5841
26485,4,4107
26486,12,4326
26487,8,6341
26488,7,7189
26489,9,5791
26490,6,5925
26491,9,5791
26492,11,5265
26493,1,4272
26494,4,4107
26495,8,6341
26496,7,7189
26497,3,4121
26498,4,4107
26499,8,6341
26500,9,5791
26501,6,5925
26502,10,5841
26503,5,3925
26504,7,7189
26505,10,5841
26506,4,4107
26507,10,5841
26508,5,3925
26509,12,4326
26510,1,4272
26511,6,5925
26512,7,7189
26513,4,4107
26514,1,4272
26515,10,5841
26516,3,4121
26517,9,5791
26518,7,7189
26519,11,5265
26520,11,5265
26521,8,6341
26522,7,7189
26523,4,4107
26524,10,5841
26525,7,7189
26526,10,5841
26527,8,6341
26528,7,7189
26529,11,5265
26530,8,6341
26531,6,5925
26532,1,4272
26533,7,7189
26534,10,5841
26535,7,7189
26536,3,4121
26537,6,5925
26538,7,7189
26539,1,4272
26540,11,5265
26541,4,4107
26542,5,3925
26543,5,3925
26544,9,5791
26545,2,3529
26546,3,4121
26547,8,6341
26548,5,3925
26549,12,4326
26550,2,3529
26551,12,4326
26552,7,7189
26553,12,4326
26554,11,5265
26555,12,4326
26556,8,6341
26557,12,4326
26558,7,7189
26559,10,5841
26560,5,3925
26561,10,5841
26562,7,7189
26563,11,5265
26564,12,4326
26565,8,6341
26566,8,6341
26567,10,5841
26568,6,5925
26569,8,6341
26570,11,5265
26571,9,5791
26572,6,5925
26573,7,7189
26574,10,5841
26575,7,7189
26576,11,5265
26577,8,6341
26578,3,4121
26579,7,7189
26580,7,7189
26581,10,5841
26582,6,5925
26583,12,4326
26584,8,6341
26585,4,4107
26586,3,4121
26587,3,4121
26588,6,5925
26589,7,7189
26590,1,4272
26591,4,4107
26592,4,4107
26593,5,3925
26594,11,5265
26595,8,6341
26596,12,4326
26597,5,3925
26598,12,4326
26599,7,7189
26600,12,4326
26601,11,5265
26602,8,6341
26603,2,3529
26604,7,7189
26605,9,5791
26606,11,5265
26607,8,6341
26608,1,4272
26609,10,5841
26610,1,4272
26611,7,7189
26612,3,4121
26613,12,4326
26614,9,5791
26615,8,6341
26616,12,4326
26617,10,5841
26618,9,5791
26619,2,3529
26620,4,4107
26621,11,5265
26622,6,5925
26623,6,5925
26624,8,6341
26625,6,5925
26626,8,6341
26627,4,4107
26628,7,7189
26629,8,6341
26630,3,4121
26631,10,5841
26632,9,5791
26633,8,6341
26634,8,6341
26635,7,7189
26636,9,5791
26637,8,6341
26638,7,7189
26639,8,6341
26640,12,4326
26641,7,7189
26642,9,5791
26643,7,7189
26644,11,5265
26645,3,4121
26646,4,4107
26647,9,5791
26648,3,4121
26649,3,4121
26650,6,5925
26651,4,4107
26652,4,4107
26653,7,7189
26654,4,4107
26655,12,4326
26656,11,5265
26657,3,4121
26658,10,5841
26659,12,4326
26660,8,6341
26661,7,7189
26662,4,4107
26663,7,7189
26664,6,5925
26665,12,4326
26666,7,7189
26667,8,6341
26668,9,5791
26669,5,3925
26670,7,7189
26671,3,4121
26672,6,5925
26673,6,5925
26674,6,5925
26675,1,4272
26676,6,5925
26677,6,5925
26678,3,4121
26679,8,6341
26680,7,7189
26681,11,5265
26682,3,4121
26683,4,4107
26684,1,4272
26685,3,4121
26686,12,4326
26687,5,3925
26688,10,5841
26689,7,7189
26690,5,3925
26691,9,5791
26692,9,5791
26693,12,4326
26694,5,3925
26695,3,4121
26696,8,6341
26697,4,4107
26698,4,4107
26699,4,4107
26700,4,4107
26701,12,4326
26702,10,5841
26703,12,4326
26704,3,4121
26705,9,5791
26706,12,4326
26707,10,5841
26708,10,5841
26709,9,5791
26710,6,5925
26711,10,5841
26712,10,5841
26713,10,5841
26714,8,6341
26715,11,5265
26716,5,3925
26717,10,5841
26718,7,7189
26719,6,5925
26720,4,4107
26721,10,5841
26722,8,6341
26723,4,4107
26724,3,4121
26725,10,5841
26726,7,7189
26727,9,5791
26728,5,3925
26729,12,4326
26730,11,5265
26731,1,4272
26732,5,3925
26733,3,4121
26734,12,4326
26735,6,5925
26736,7,7189
26737,7,7189
26738,4,4107
26739,5,3925
26740,8,6341
26741,7,7189
26742,2,3529
26743,6,5925
26744,6,5925
26745,10,5841
26746,10,5841
26747,11,5265
26748,3,4121
26749,6,5925
26750,7,7189
26751,7,7189
26752,8,6341
26753,8,6341
26754,12,4326
26755,9,5791
26756,9,5791
26757,12,4326
26758,11,5265
26759,3,4121
26760,9,5791
26761,1,4272
26762,1,4272
26763,7,7189
26764,1,4272
26765,9,5791
26766,7,7189
26767,8,6341
26768,10,5841
26769,2,3529
26770,2,3529
26771,4,4107
26772,10,5841
26773,5,3925
26774,1,4272
26775,8,6341
26776,11,5265
26777,6,5925
26778,4,4107
26779,3,4121
26780,3,4121
26781,4,4107
26782,5,3925
26783,5,3925
26784,10,5841
26785,1,4272
26786,12,4326
26787,6,5925
26788,1,4272
26789,1,4272
26790,1,4272
26791,8,6341
26792,9,5791
26793,7,7189
26794,6,5925
26795,10,5841
26796,3,4121
26797,10,5841
26798,3,4121
26799,11,5265
26800,8,6341
26801,12,4326
26802,8,6341
26803,7,7189
26804,7,7189
26805,11,5265
26806,8,6341
26807,11,5265
26808,12,4326
26809,9,5791
26810,2,3529
26811,4,4107
26812,3,4121
26813,9,5791
26814,11,5265
26815,2,3529
26816,6,5925
26817,6,5925
26818,6,5925
26819,7,7189
26820,1,4272
26821,5,3925
26822,12,4326
26823,2,3529
26824,11,5265
26825,7,7189
26826,2,3529
26827,12,4326
26828,6,5925
26829,9,5791
26830,4,4107
26831,11,5265
26832,3,4121
26833,8,6341
26834,8,6341
26835,1,4272
26836,8,6341
26837,8,6341
26838,6,5925
26839,7,7189
26840,10,5841
26841,9,5791
26842,5,3925
26843,9,5791
26844,9,5791
26845,9,5791
26846,12,4326
26847,8,6341
26848,6,5925
26849,6,5925
26850,10,5841
26851,7,7189
26852,5,3925
26853,4,4107
26854,7,7189
26855,4,4107
26856,4,4107
26857,11,5265
26858,11,5265
26859,10,5841
26860,6,5925
26861,8,6341
26862,11,5265
26863,9,5791
26864,6,5925
26865,9,5791
26866,2,3529
26867,8,6341
26868,5,3925
26869,7,7189
26870,9,5791
26871,12,4326
26872,6,5925
26873,4,4107
26874,8,6341
26875,11,5265
26876,3,4121
26877,10,5841
26878,8,6341
26879,8,6341
26880,8,6341
26881,10,5841
26882,4,4107
26883,8,6341
26884,5,3925
26885,4,4107
26886,5,3925
26887,12,4326
26888,8,6341
26889,6,5925
26890,1,4272
26891,2,3529
26892,9,5791
26893,5,3925
26894,8,6341
26895,4,4107
26896,12,4326
26897,2,3529
26898,1,4272
26899,8,6341
26900,6,5925
26901,7,7189
26902,8,6341
26903,10,5841
26904,7,7189
26905,8,6341
26906,11,5265
26907,1,4272
26908,5,3925
26909,8,6341
26910,10,5841
26911,9,5791
26912,10,5841
26913,12,4326
26914,7,7189
26915,8,6341
26916,10,5841
26917,11,5265
26918,7,7189
26919,8,6341
26920,5,3925
26921,8,6341
26922,1,4272
26923,3,4121
26924,11,5265
26925,10,5841
26926,12,4326
26927,6,5925
26928,6,5925
26929,6,5925
26930,7,7189
26931,12,4326
26932,12,4326
26933,4,4107
26934,8,6341
26935,11,5265
26936,9,5791
26937,1,4272
26938,9,5791
26939,1,4272
26940,10,5841
26941,7,7189
26942,6,5925
26943,9,5791
26944,4,4107
26945,4,4107
26946,2,3529
26947,2,3529
26948,7,7189
26949,1,4272
26950,2,3529
26951,8,6341
26952,5,3925
26953,6,5925
26954,8,6341
26955,7,7189
26956,2,3529
26957,8,6341
26958,10,5841
26959,1,4272
26960,8,6341
26961,7,7189
26962,6,5925
26963,1,4272
26964,8,6341
26965,1,4272
26966,7,7189
26967,1,4272
26968,3,4121
26969,11,5265
26970,4,4107
26971,9,5791
26972,6,5925
26973,11,5265
26974,7,7189
26975,7,7189
26976,7,7189
26977,2,3529
26978,6,5925
26979,10,5841
26980,2,3529
26981,3,4121
26982,7,7189
26983,10,5841
26984,11,5265
26985,1,4272
26986,10,5841
26987,1,4272
26988,7,7189
26989,1,4272
26990,7,7189
26991,9,5791
26992,7,7189
26993,3,4121
26994,7,7189
26995,10,5841
26996,1,4272
26997,7,7189
26998,5,3925
26999,6,5925
27000,11,5265
27001,4,4107
27002,9,5791
27003,8,6341
27004,5,3925
27005,10,5841
27006,4,4107
27007,4,4107
27008,12,4326
27009,11,5265
27010,2,3529
27011,3,4121
27012,9,5791
27013,9,5791
27014,1,4272
27015,2,3529
27016,5,3925
27017,4,4107
27018,3,4121
27019,8,6341
27020,8,6341
27021,6,5925
27022,5,3925
27023,3,4121
27024,6,5925
27025,11,5265
27026,10,5841
27027,8,6341
27028,9,5791
27029,11,5265
27030,11,5265
27031,7,7189
27032,12,4326
27033,6,5925
27034,2,3529
27035,11,5265
27036,5,3925
27037,12,4326
27038,1,4272
27039,10,5841
27040,1,4272
27041,9,5791
27042,11,5265
27043,10,5841
27044,8,6341
27045,8,6341
27046,11,5265
27047,11,5265
27048,8,6341
27049,9,5791
27050,10,5841
27051,7,7189
27052,9,5791
27053,1,4272
27054,4,4107
27055,1,4272
27056,9,5791
27057,6,5925
27058,12,4326
27059,6,5925
27060,8,6341
27061,7,7189
27062,8,6341
27063,4,4107
27064,7,7189
27065,9,5791
27066,9,5791
27067,8,6341
27068,8,6341
27069,12,4326
27070,1,4272
27071,7,7189
27072,2,3529
27073,12,4326
27074,11,5265
27075,6,5925
27076,2,3529
27077,5,3925
27078,9,5791
27079,1,4272
27080,12,4326
27081,6,5925
27082,5,3925
27083,10,5841
27084,3,4121
27085,3,4121
27086,7,7189
27087,5,3925
27088,11,5265
27089,11,5265
27090,11,5265
27091,10,5841
27092,6,5925
27093,10,5841
27094,4,4107
27095,1,4272
27096,7,7189
27097,1,4272
27098,8,6341
27099,8,6341
27100,2,3529
27101,8,6341
27102,1,4272
27103,5,3925
27104,11,5265
27105,5,3925
27106,12,4326
27107,5,3925
27108,9,5791
27109,10,5841
27110,4,4107
27111,5,3925
27112,3,4121
27113,8,6341
27114,8,6341
27115,10,5841
27116,12,4326
27117,2,3529
27118,4,4107
27119,2,3529
27120,5,3925
27121,9,5791
27122,3,4121
27123,6,5925
27124,10,5841
27125,8,6341
27126,11,5265
27127,12,4326
27128,8,6341
27129,6,5925
27130,7,7189
27131,8,6341
27132,5,3925
27133,8,6341
27134,7,7189
27135,2,3529
27136,6,5925
27137,5,3925
27138,11,5265
27139,12,4326
27140,3,4121
27141,6,5925
27142,2,3529
27143,3,4121
27144,9,5791
27145,12,4326
27146,7,7189
27147,7,7189
27148,1,4272
27149,6,5925
27150,5,3925
27151,4,4107
27152,3,4121
27153,8,6341
27154,7,7189
27155,9,5791
27156,8,6341
27157,11,5265
27158,5,3925
27159,10,5841
27160,9,5791
27161,6,5925
27162,6,5925
27163,8,6341
27164,6,5925
27165,9,5791
27166,9,5791
27167,9,5791
27168,3,4121
27169,11,5265
27170,3,4121
27171,1,4272
27172,5,3925
27173,8,6341
27174,11,5265
27175,10,5841
27176,6,5925
27177,6,5925
27178,6,5925
27179,5,3925
27180,11,5265
27181,2,3529
27182,8,6341
27183,7,7189
27184,7,7189
27185,4,4107
27186,1,4272
27187,5,3925
27188,4,4107
27189,10,5841
27190,3,4121
27191,4,4107
27192,12,4326
27193,8,6341
27194,4,4107
27195,1,4272
27196,6,5925
27197,2,3529
27198,9,5791
27199,1,4272
27200,11,5265
27201,7,7189
27202,11,5265
27203,12,4326
27204,8,6341
27205,12,4326
27206,8,6341
27207,6,5925
27208,11,5265
27209,10,5841
27210,11,5265
27211,2,3529
27212,3,4121
27213,5,3925
27214,12,4326
27215,9,5791
27216,9,5791
27217,3,4121
27218,6,5925
27219,4,4107
27220,4,4107
27221,8,6341
27222,3,4121
27223,9,5791
27224,11,5265
27225,1,4272
27226,5,3925
27227,5,3925
27228,8,6341
27229,6,5925
27230,6,5925
27231,3,4121
27232,4,4107
27233,6,5925
27234,9,5791
27235,3,4121
27236,11,5265
27237,12,4326
27238,7,7189
27239,12,4326
27240,3,4121
27241,7,7189
27242,11,5265
27243,4,4107
27244,3,4121
27245,1,4272
27246,8,6341
27247,4,4107
27248,6,5925
27249,7,7189
27250,11,5265
27251,3,4121
27252,10,5841
27253,10,5841
27254,8,6341
27255,3,4121
27256,10,5841
27257,4,4107
27258,11,5265
27259,12,4326
27260,10,5841
27261,8,6341
27262,6,5925
27263,3,4121
27264,10,5841
27265,3,4121
27266,5,3925
27267,12,4326
27268,10,5841
27269,1,4272
27270,10,5841
27271,12,4326
27272,2,3529
27273,11,5265
27274,7,7189
27275,3,4121
27276,2,3529
27277,1,4272
27278,9,5791
27279,9,5791
27280,10,5841
27281,6,5925
27282,10,5841
27283,11,5265
27284,9,5791
27285,10,5841
27286,10,5841
27287,12,4326
27288,5,3925
27289,12,4326
27290,4,4107
27291,7,7189
27292,11,5265
27293,11,5265
27294,2,3529
27295,10,5841
27296,3,4121
27297,4,4107
27298,1,4272
27299,9,5791
27300,4,4107
27301,5,3925
27302,8,6341
27303,9,5791
27304,2,3529
27305,8,6341
27306,9,5791
27307,10,5841
27308,1,4272
27309,12,4326
27310,6,5925
27311,12,4326
27312,7,7189
27313,8,6341
27314,6,5925
27315,6,5925
27316,8,6341
27317,9,5791
27318,2,3529
27319,1,4272
27320,7,7189
27321,12,4326
27322,6,5925
27323,12,4326
27324,8,6341
27325,11,5265
27326,8,6341
27327,6,5925
27328,7,7189
27329,4,4107
27330,8,6341
27331,8,6341
27332,11,5265
27333,1,4272
27334,9,5791
27335,1,4272
27336,8,6341
27337,9,5791
27338,5,3925
27339,9,5791
27340,3,4121
27341,4,4107
27342,3,4121
27343,12,4326
27344,2,3529
27345,9,5791
27346,8,6341
27347,12,4326
27348,11,5265
27349,6,5925
27350,8,6341
27351,4,4107
27352,1,4272
27353,10,5841
27354,3,4121
27355,10,5841
27356,10,5841
27357,1,4272
27358,8,6341
27359,1,4272
27360,12,4326
27361,6,5925
27362,7,7189
27363,10,5841
27364,2,3529
27365,1,4272
27366,12,4326
27367,5,3925
27368,6,5925
27369,9,5791
27370,10,5841
27371,11,5265
27372,2,3529
27373,6,5925
27374,2,3529
27375,4,4107
27376,8,6341
27377,5,3925
27378,4,4107
27379,6,5925
27380,12,4326
27381,3,4121
27382,3,4121
27383,12,4326
27384,1,4272
27385,2,3529
27386,7,7189
27387,9,5791
27388,2,3529
27389,8,6341
27390,8,6341
27391,8,6341
27392,8,6341
27393,2,3529
27394,10,5841
27395,4,4107
27396,12,4326
27397,2,3529
27398,10,5841
27399,3,4121
27400,11,5265
27401,9,5791
27402,5,3925
27403,4,4107
27404,2,3529
27405,4,4107
27406,12,4326
27407,11,5265
27408,5,3925
27409,6,5925
27410,5,3925
27411,2,3529
27412,9,5791
27413,12,4326
27414,1,4272
27415,9,5791
27416,11,5265
27417,11,5265
27418,3,4121
27419,2,3529
27420,3,4121
27421,8,6341
27422,1,4272
27423,4,4107
27424,4,4107
27425,2,3529
27426,1,4272
27427,4,4107
27428,10,5841
27429,7,7189
27430,9,5791
27431,8,6341
27432,5,3925
27433,12,4326
27434,6,5925
27435,8,6341
27436,12,4326
27437,9,5791
27438,6,5925
27439,6,5925
27440,4,4107
27441,1,4272
27442,11,5265
27443,10,5841
27444,6,5925
27445,2,3529
27446,11,5265
27447,12,4326
27448,2,3529
27449,10,5841
27450,5,3925
27451,10,5841
27452,11,5265
27453,7,7189
27454,12,4326
27455,10,5841
27456,7,7189
27457,6,5925
27458,10,5841
27459,6,5925
27460,7,7189
27461,10,5841
27462,10,5841
27463,9,5791
27464,7,7189
27465,11,5265
27466,6,5925
27467,3,4121
27468,3,4121
27469,3,4121
27470,7,7189
27471,11,5265
27472,6,5925
27473,1,4272
27474,7,7189
27475,11,5265
27476,7,7189
27477,6,5925
27478,3,4121
27479,6,5925
27480,1,4272
27481,10,5841
27482,8,6341
27483,9,5791
27484,4,4107
27485,9,5791
27486,9,5791
27487,9,5791
27488,3,4121
27489,1,4272
27490,3,4121
27491,11,5265
27492,1,4272
27493,9,5791
27494,8,6341
27495,8,6341
27496,6,5925
27497,3,4121
27498,3,4121
27499,10,5841
27500,10,5841
27501,2,3529
27502,8,6341
27503,5,3925
27504,3,4121
27505,6,5925
27506,8,6341
27507,9,5791
27508,4,4107
27509,12,4326
27510,4,4107
27511,11,5265
27512,1,4272
27513,3,4121
27514,7,7189
27515,7,7189
27516,2,3529
27517,7,7189
27518,10,5841
27519,4,4107
27520,8,6341
27521,11,5265
27522,10,5841
27523,11,5265
27524,10,5841
27525,9,5791
27526,3,4121
27527,12,4326
27528,6,5925
27529,4,4107
27530,1,4272
27531,7,7189
27532,6,5925
27533,9,5791
27534,12,4326
27535,10,5841
27536,7,7189
27537,6,5925
27538,7,7189
27539,9,5791
27540,12,4326
27541,1,4272
27542,6,5925
27543,9,5791
27544,6,5925
27545,9,5791
27546,7,7189
27547,7,7189
27548,7,7189
27549,7,7189
27550,2,3529
27551,9,5791
27552,11,5265
27553,11,5265
27554,4,4107
27555,7,7189
27556,6,5925
27557,2,3529
27558,7,7189
27559,10,5841
27560,9,5791
27561,3,4121
27562,8,6341
27563,4,4107
27564,6,5925
27565,10,5841
27566,2,3529
27567,12,4326
27568,9,5791
27569,7,7189
27570,6,5925
27571,11,5265
27572,11,5265
27573,6,5925
27574,4,4107
27575,1,4272
27576,11,5265
27577,8,6341
27578,12,4326
27579,5,3925
27580,7,7189
27581,7,7189
27582,4,4107
27583,6,5925
27584,3,4121
27585,3,4121
27586,8,6341
27587,12,4326
27588,9,5791
27589,12,4326
27590,7,7189
27591,4,4107
27592,6,5925
27593,10,5841
27594,2,3529
27595,7,7189
27596,5,3925
27597,3,4121
27598,10,5841
27599,7,7189
27600,8,6341
27601,9,5791
27602,6,5925
27603,2,3529
27604,11,5265
27605,12,4326
27606,9,5791
27607,7,7189
27608,1,4272
27609,2,3529
27610,11,5265
27611,3,4121
27612,11,5265
27613,8,6341
27614,2,3529
27615,7,7189
27616,8,6341
27617,9,5791
27618,12,4326
27619,8,6341
27620,10,5841
27621,9,5791
27622,6,5925
27623,10,5841
27624,3,4121
27625,12,4326
27626,7,7189
27627,8,6341
27628,10,5841
27629,7,7189
27630,10,5841
27631,7,7189
27632,12,4326
27633,4,4107
27634,1,4272
27635,9,5791
27636,11,5265
27637,7,7189
27638,10,5841
27639,6,5925
27640,3,4121
27641,1,4272
27642,8,6341
27643,1,4272
27644,9,5791
27645,4,4107
27646,3,4121
27647,6,5925
27648,7,7189
27649,6,5925
27650,7,7189
27651,7,7189
27652,1,4272
27653,6,5925
27654,9,5791
27655,4,4107
27656,10,5841
27657,9,5791
27658,12,4326
27659,12,4326
27660,11,5265
27661,9,5791
27662,2,3529
27663,11,5265
27664,11,5265
27665,11,5265
27666,7,7189
27667,1,4272
27668,5,3925
27669,2,3529
27670,4,4107
27671,7,7189
27672,1,4272
27673,8,6341
27674,8,6341
27675,8,6341
27676,9,5791
27677,7,7189
27678,1,4272
27679,11,5265
27680,11,5265
27681,10,5841
27682,10,5841
27683,12,4326
27684,6,5925
27685,11,5265
27686,11,5265
27687,6,5925
27688,7,7189
27689,2,3529
27690,11,5265
27691,5,3925
27692,12,4326
27693,11,5265
27694,10,5841
27695,11,5265
27696,12,4326
27697,9,5791
27698,3,4121
27699,8,6341
27700,10,5841
27701,8,6341
27702,4,4107
27703,10,5841
27704,9,5791
27705,9,5791
27706,10,5841
27707,1,4272
27708,7,7189
27709,1,4272
27710,11,5265
27711,10,5841
27712,11,5265
27713,2,3529
27714,2,3529
27715,5,3925
27716,4,4107
27717,6,5925
27718,3,4121
27719,7,7189
27720,9,5791
27721,2,3529
27722,3,4121
27723,6,5925
27724,7,7189
27725,12,4326
27726,9,5791
27727,11,5265
27728,12,4326
27729,11,5265
27730,8,6341
27731,8,6341
27732,5,3925
27733,6,5925
27734,10,5841
27735,8,6341
27736,10,5841
27737,10,5841
27738,1,4272
27739,6,5925
27740,4,4107
27741,9,5791
27742,12,4326
27743,11,5265
27744,2,3529
27745,7,7189
27746,6,5925
27747,11,5265
27748,8,6341
27749,12,4326
27750,8,6341
27751,1,4272
27752,11,5265
27753,7,7189
27754,5,3925
27755,5,3925
27756,6,5925
27757,7,7189
27758,7,7189
27759,8,6341
27760,9,5791
27761,7,7189
27762,7,7189
27763,4,4107
27764,8,6341
27765,8,6341
27766,8,6341
27767,7,7189
27768,2,3529
27769,10,5841
27770,8,6341
27771,1,4272
27772,7,7189
27773,8,6341
27774,7,7189
27775,1,4272
27776,7,7189
27777,7,7189
27778,12,4326
27779,6,5925
27780,9,5791
27781,12,4326
27782,11,5265
27783,6,5925
27784,9,5791
27785,9,5791
27786,9,5791
27787,7,7189
27788,1,4272
27789,12,4326
27790,8,6341
27791,4,4107
27792,4,4107
27793,3,4121
27794,1,4272
27795,2,3529
27796,8,6341
27797,7,7189
27798,9,5791
27799,4,4107
27800,6,5925
27801,11,5265
27802,5,3925
27803,1,4272
27804,7,7189
27805,5,3925
27806,6,5925
27807,7,7189
27808,1,4272
27809,9,5791
27810,1,4272
27811,6,5925
27812,4,4107
27813,6,5925
27814,7,7189
27815,10,5841
27816,9,5791
27817,8,6341
27818,8,6341
27819,2,3529
27820,7,7189
27821,7,7189
27822,6,5925
27823,10,5841
27824,2,3529
27825,2,3529
27826,2,3529
27827,10,5841
27828,8,6341
27829,12,4326
27830,11,5265
27831,10,5841
27832,6,5925
27833,10,5841
27834,5,3925
27835,12,4326
27836,10,5841
27837,12,4326
27838,1,4272
27839,11,5265
27840,1,4272
27841,6,5925
27842,12,4326
27843,7,7189
27844,4,4107
27845,6,5925
27846,8,6341
27847,2,3529
27848,3,4121
27849,10,5841
27850,2,3529
27851,10,5841
27852,3,4121
27853,9,5791
27854,10,5841
27855,9,5791
27856,12,4326
27857,9,5791
27858,3,4121
27859,2,3529
27860,9,5791
27861,1,4272
27862,3,4121
27863,6,5925
27864,1,4272
27865,10,5841
27866,10,5841
27867,2,3529
27868,10,5841
27869,5,3925
27870,10,5841
27871,1,4272
27872,6,5925
27873,12,4326
27874,5,3925
27875,6,5925
27876,1,4272
27877,9,5791
27878,12,4326
27879,11,5265
27880,1,4272
27881,8,6341
27882,1,4272
27883,11,5265
27884,11,5265
27885,11,5265
27886,5,3925
27887,1,4272
27888,7,7189
27889,10,5841
27890,2,3529
27891,10,5841
27892,12,4326
27893,7,7189
27894,10,5841
27895,6,5925
27896,3,4121
27897,3,4121
27898,9,5791
27899,11,5265
27900,6,5925
27901,4,4107
27902,12,4326
27903,9,5791
27904,9,5791
27905,2,3529
27906,4,4107
27907,12,4326
27908,9,5791
27909,4,4107
27910,11,5265
27911,3,4121
27912,9,5791
27913,12,4326
27914,3,4121
27915,7,7189
27916,8,6341
27917,11,5265
27918,10,5841
27919,8,6341
27920,12,4326
27921,2,3529
27922,8,6341
27923,8,6341
27924,9,5791
27925,10,5841
27926,7,7189
27927,10,5841
27928,9,5791
27929,10,5841
27930,2,3529
27931,1,4272
27932,1,4272
27933,1,4272
27934,8,6341
27935,3,4121
27936,3,4121
27937,7,7189
27938,12,4326
27939,8,6341
27940,6,5925
27941,7,7189
27942,12,4326
27943,12,4326
27944,12,4326
27945,12,4326
27946,6,5925
27947,9,5791
27948,9,5791
27949,10,5841
27950,9,5791
27951,8,6341
27952,5,3925
27953,12,4326
27954,12,4326
27955,9,5791
27956,4,4107
27957,3,4121
27958,10,5841
27959,6,5925
27960,11,5265
27961,2,3529
27962,11,5265
27963,11,5265
27964,5,3925
27965,8,6341
27966,7,7189
27967,1,4272
27968,4,4107
27969,11,5265
27970,8,6341
27971,10,5841
27972,12,4326
27973,11,5265
27974,6,5925
27975,2,3529
27976,2,3529
27977,12,4326
27978,3,4121
27979,7,7189
27980,6,5925
27981,10,5841
27982,5,3925
27983,8,6341
27984,12,4326
27985,4,4107
27986,5,3925
27987,8,6341
27988,8,6341
27989,2,3529
27990,1,4272
27991,1,4272
27992,5,3925
27993,12,4326
27994,4,4107
27995,4,4107
27996,1,4272
27997,5,3925
27998,5,3925
27999,10,5841
28000,10,5841
28001,5,3925
28002,5,3925
28003,6,5925
28004,5,3925
28005,10,5841
28006,11,5265
28007,12,4326
28008,4,4107
28009,12,4326
28010,12,4326
28011,7,7189
28012,10,5841
28013,8,6341
28014,8,6341
28015,4,4107
28016,10,5841
28017,9,5791
28018,8,6341
28019,8,6341
28020,3,4121
28021,8,6341
28022,10,5841
28023,6,5925
28024,11,5265
28025,12,4326
28026,9,5791
28027,8,6341
28028,1,4272
28029,11,5265
28030,9,5791
28031,8,6341
28032,10,5841
28033,11,5265
28034,3,4121
28035,8,6341
28036,3,4121
28037,11,5265
28038,4,4107
28039,9,5791
28040,12,4326
28041,7,7189
28042,11,5265
28043,11,5265
28044,12,4326
28045,2,3529
28046,9,5791
28047,9,5791
28048,9,5791
28049,6,5925
28050,8,6341
28051,3,4121
28052,6,5925
28053,7,7189
28054,11,5265
28055,8,6341
28056,6,5925
28057,7,7189
28058,8,6341
28059,8,6341
28060,3,4121
28061,9,5791
28062,9,5791
28063,8,6341
28064,8,6341
28065,9,5791
28066,8,6341
28067,5,3925
28068,1,4272
28069,4,4107
28070,4,4107
28071,2,3529
28072,8,6341
28073,11,5265
28074,5,3925
28075,6,5925
28076,8,6341
28077,9,5791
28078,7,7189
28079,9,5791
28080,9,5791
28081,9,5791
28082,2,3529
28083,2,3529
28084,7,7189
28085,8,6341
28086,1,4272
28087,11,5265
28088,11,5265
28089,11,5265
28090,2,3529
28091,10,5841
28092,6,5925
28093,10,5841
28094,12,4326
28095,4,4107
28096,9,5791
28097,8,6341
28098,11,5265
28099,3,4121
28100,7,7189
28101,7,7189
28102,8,6341
28103,1,4272
28104,4,4107
28105,10,5841
28106,12,4326
28107,12,4326
28108,1,4272
28109,6,5925
28110,3,4121
28111,6,5925
