,Year,Year_count
15113,2012,6096
15114,2010,3423
15115,2012,6096
15116,2012,6096
15117,2000,2012
15118,2008,3867
15119,2010,3423
15120,2002,2298
15121,2010,3423
15122,2008,3867
15123,2014,1894
15124,2003,2782
15125,2000,2012
15126,2012,6096
15127,2006,2749
15128,2012,6096
15129,2006,2749
15130,2006,2749
15131,2013,5862
15132,2011,4215
15133,2014,1894
15134,2013,5862
15135,2013,5862
15136,2013,5862
15137,2009,3502
15138,2007,3338
15139,2001,2295
15140,2004,3067
15141,2007,3338
15142,2011,4215
15143,2005,3046
15144,2006,2749
15145,2004,3067
15146,2006,2749
15147,2003,2782
15148,2012,6096
15149,2008,3867
15150,2004,3067
15151,2014,1894
15152,2005,3046
15153,2002,2298
15154,2003,2782
15155,2009,3502
15156,2004,3067
15157,2009,3502
15158,2002,2298
15159,2008,3867
15160,2007,3338
15161,2011,4215
15162,2005,3046
15163,2012,6096
15164,2008,3867
15165,2008,3867
15166,2008,3867
15167,2007,3338
15168,2013,5862
15169,2013,5862
15170,2008,3867
15171,2008,3867
15172,2007,3338
15173,2009,3502
15174,2007,3338
15175,2007,3338
15176,2012,6096
15177,2012,6096
15178,2009,3502
15179,2012,6096
15180,2010,3423
15181,2008,3867
15182,2007,3338
15183,2009,3502
15184,2008,3867
15185,2008,3867
15186,2006,2749
15187,2003,2782
15188,1985,153
15189,1996,396
15190,2011,4215
15191,2011,4215
15192,2008,3867
15193,1996,396
15194,2008,3867
15195,1996,396
15196,2005,3046
15197,2013,5862
15198,2002,2298
15199,2013,5862
15200,1979,170
15201,2005,3046
15202,2011,4215
15203,2004,3067
15204,2004,3067
15205,2012,6096
15206,2003,2782
15207,2011,4215
15208,1993,204
15209,2013,5862
15210,2001,2295
15211,2012,6096
15212,1991,165
15213,2012,6096
15214,2010,3423
15215,2010,3423
15216,2003,2782
15217,2012,6096
15218,2006,2749
15219,2014,1894
15220,2011,4215
15221,2012,6096
15222,2005,3046
15223,2008,3867
15224,1967,138
15225,1998,1191
15226,2009,3502
15227,2013,5862
15228,2005,3046
15229,2011,4215
15230,2004,3067
15231,2008,3867
15232,2013,5862
15233,2005,3046
15234,2012,6096
15235,2013,5862
15236,1996,396
15237,2008,3867
15238,2013,5862
15239,2006,2749
15240,2008,3867
15241,1974,200
15242,2006,2749
15243,1996,396
15244,2000,2012
15245,2006,2749
15246,1997,856
15247,2006,2749
15248,2004,3067
15249,2001,2295
15250,2008,3867
15251,2009,3502
15252,1996,396
15253,2009,3502
15254,2008,3867
15255,2010,3423
15256,1975,228
15257,2012,6096
15258,2004,3067
15259,2002,2298
15260,2007,3338
15261,1985,153
15262,2014,1894
15263,2008,3867
15264,2003,2782
15265,2002,2298
15266,2002,2298
15267,2013,5862
15268,2007,3338
15269,2009,3502
15270,2012,6096
15271,2004,3067
15272,2010,3423
15273,2008,3867
15274,1995,378
15275,2008,3867
15276,2013,5862
15277,2011,4215
15278,2012,6096
15279,2011,4215
15280,2011,4215
15281,2001,2295
15282,2014,1894
15283,2014,1894
15284,2010,3423
15285,1999,1924
15286,2004,3067
15287,1994,283
15288,2005,3046
15289,2011,4215
15290,2005,3046
15291,2009,3502
15292,2005,3046
15293,2009,3502
15294,2007,3338
15295,2010,3423
15296,1999,1924
15297,2013,5862
15298,2013,5862
15299,2008,3867
15300,1996,396
15301,2014,1894
15302,2011,4215
15303,2003,2782
15304,2013,5862
15305,2013,5862
15306,2005,3046
15307,2004,3067
15308,2013,5862
15309,2010,3423
15310,2004,3067
15311,2012,6096
15312,2009,3502
15313,2010,3423
15314,2009,3502
15315,2001,2295
15316,1994,283
15317,2006,2749
15318,2003,2782
15319,1963,56
15320,2012,6096
15321,2001,2295
15322,2012,6096
15323,2012,6096
15324,1983,105
15325,2013,5862
15326,2008,3867
15327,2011,4215
15328,1981,123
15329,2008,3867
15330,2002,2298
15331,2002,2298
15332,2006,2749
15333,2007,3338
15334,2007,3338
15335,2012,6096
15336,2002,2298
15337,2012,6096
15338,2012,6096
15339,2001,2295
15340,2012,6096
15341,1996,396
15342,2008,3867
15343,2003,2782
15344,2013,5862
15345,1980,179
15346,2011,4215
15347,2014,1894
15348,2013,5862
15349,2005,3046
15350,1970,96
15351,2005,3046
15352,2003,2782
15353,2008,3867
15354,2010,3423
15355,2011,4215
15356,2013,5862
15357,2010,3423
15358,1995,378
15359,2012,6096
15360,2003,2782
15361,2010,3423
15362,1967,138
15363,1997,856
15364,2011,4215
15365,2011,4215
15366,2005,3046
15367,2013,5862
15368,2004,3067
15369,2009,3502
15370,2013,5862
15371,2011,4215
15372,2001,2295
15373,2003,2782
15374,2010,3423
15375,2009,3502
15376,2004,3067
15377,2006,2749
15378,2006,2749
15379,2012,6096
15380,2006,2749
15381,2012,6096
15382,2012,6096
15383,1961,39
15384,2001,2295
15385,2005,3046
15386,2013,5862
15387,2013,5862
15388,2012,6096
15389,2013,5862
15390,2009,3502
15391,2009,3502
15392,1975,228
15393,2011,4215
15394,2010,3423
15395,2013,5862
15396,2004,3067
15397,1999,1924
15398,1966,144
15399,2013,5862
15400,1992,168
15401,2014,1894
15402,2008,3867
15403,2009,3502
15404,2013,5862
15405,2013,5862
15406,2008,3867
15407,2008,3867
15408,2011,4215
15409,2009,3502
15410,2002,2298
15411,2003,2782
15412,1999,1924
15413,2004,3067
15414,1999,1924
15415,2012,6096
15416,2013,5862
15417,2013,5862
15418,1998,1191
15419,2011,4215
15420,2002,2298
15421,2011,4215
15422,2003,2782
15423,2014,1894
15424,2002,2298
15425,2003,2782
15426,2010,3423
15427,2013,5862
15428,2002,2298
15429,2014,1894
15430,2002,2298
15431,2008,3867
15432,2013,5862
15433,2014,1894
15434,2005,3046
15435,1976,206
15436,1999,1924
15437,2012,6096
15438,2013,5862
15439,2011,4215
15440,2011,4215
15441,2008,3867
15442,2013,5862
15443,2003,2782
15444,2012,6096
15445,2008,3867
15446,2012,6096
15447,2002,2298
15448,2007,3338
15449,2014,1894
15450,2003,2782
15451,2011,4215
15452,2011,4215
15453,2008,3867
15454,2013,5862
15455,2007,3338
15456,2009,3502
15457,1999,1924
15458,2013,5862
15459,2013,5862
15460,2013,5862
15461,2002,2298
15462,2009,3502
15463,1992,168
15464,2003,2782
15465,2011,4215
15466,2009,3502
15467,2008,3867
15468,2005,3046
15469,2000,2012
15470,1999,1924
15471,2011,4215
15472,2005,3046
15473,2005,3046
15474,2011,4215
15475,2008,3867
15476,1965,145
15477,1999,1924
15478,2007,3338
15479,2005,3046
15480,2005,3046
15481,2006,2749
15482,2003,2782
15483,2007,3338
15484,2000,2012
15485,2000,2012
15486,2011,4215
15487,2006,2749
15488,2013,5862
15489,1999,1924
15490,2008,3867
15491,2004,3067
15492,2007,3338
15493,2008,3867
15494,2014,1894
15495,2013,5862
15496,2004,3067
15497,2004,3067
15498,2000,2012
15499,2003,2782
15500,2007,3338
15501,2002,2298
15502,2006,2749
15503,2005,3046
15504,1981,123
15505,2012,6096
15506,1997,856
15507,2004,3067
15508,1993,204
15509,2007,3338
15510,2001,2295
15511,2000,2012
15512,2007,3338
15513,1988,163
15514,1975,228
15515,2001,2295
15516,2010,3423
15517,1952,32
15518,1983,105
15519,2005,3046
15520,1974,200
15521,2008,3867
15522,2010,3423
15523,1999,1924
15524,2014,1894
15525,2013,5862
15526,2005,3046
15527,2007,3338
15528,2008,3867
15529,2011,4215
15530,2000,2012
15531,2007,3338
15532,2013,5862
15533,2006,2749
15534,1981,123
15535,2012,6096
15536,1973,166
15537,2009,3502
15538,2013,5862
15539,2012,6096
15540,2008,3867
15541,2009,3502
15542,2013,5862
15543,2012,6096
15544,1969,114
15545,2003,2782
15546,2011,4215
15547,2003,2782
15548,2002,2298
15549,2011,4215
15550,2005,3046
15551,1945,7
15552,2010,3423
15553,2008,3867
15554,2012,6096
15555,2001,2295
15556,2010,3423
15557,2011,4215
15558,2007,3338
15559,2011,4215
15560,2008,3867
15561,2013,5862
15562,2005,3046
15563,1992,168
15564,2014,1894
15565,2009,3502
15566,2014,1894
15567,2005,3046
15568,2009,3502
15569,2013,5862
15570,2014,1894
15571,2013,5862
15572,2013,5862
15573,2013,5862
15574,1973,166
15575,2013,5862
15576,2012,6096
15577,2014,1894
15578,2005,3046
15579,2006,2749
15580,1994,283
15581,2013,5862
15582,1979,170
15583,2001,2295
15584,2009,3502
15585,2013,5862
15586,2005,3046
15587,1997,856
15588,2010,3423
15589,2010,3423
15590,2001,2295
15591,2013,5862
15592,2014,1894
15593,2001,2295
15594,2014,1894
15595,2001,2295
15596,2013,5862
15597,2013,5862
15598,2014,1894
15599,2005,3046
15600,2008,3867
15601,2012,6096
15602,2009,3502
15603,2007,3338
15604,2009,3502
15605,2006,2749
15606,2011,4215
15607,2010,3423
15608,2006,2749
15609,2010,3423
15610,2010,3423
15611,2013,5862
15612,1996,396
15613,2006,2749
15614,1998,1191
15615,2013,5862
15616,2011,4215
15617,1979,170
15618,1973,166
15619,2003,2782
15620,2012,6096
15621,2002,2298
15622,2008,3867
15623,2000,2012
15624,2004,3067
15625,2012,6096
15626,2009,3502
15627,2009,3502
15628,2001,2295
15629,2001,2295
15630,1962,49
15631,1989,180
15632,2008,3867
15633,2000,2012
15634,2013,5862
15635,1976,206
15636,2007,3338
15637,2010,3423
15638,1995,378
15639,1976,206
15640,1995,378
15641,2010,3423
15642,2010,3423
15643,2004,3067
15644,2004,3067
15645,2004,3067
15646,2007,3338
15647,1998,1191
15648,2005,3046
15649,2003,2782
15650,2009,3502
15651,1999,1924
15652,1991,165
15653,2011,4215
15654,2014,1894
15655,2005,3046
15656,2010,3423
15657,2013,5862
15658,2009,3502
15659,2012,6096
15660,2005,3046
15661,1996,396
15662,1970,96
15663,2007,3338
15664,2002,2298
15665,2001,2295
15666,2003,2782
15667,2004,3067
15668,2005,3046
15669,2003,2782
15670,2007,3338
15671,1983,105
15672,2003,2782
15673,1982,122
15674,2012,6096
15675,2002,2298
15676,2003,2782
15677,2009,3502
15678,2010,3423
15679,2002,2298
15680,2014,1894
15681,2008,3867
15682,2013,5862
15683,2002,2298
15684,1998,1191
15685,1998,1191
15686,2005,3046
15687,2013,5862
15688,2012,6096
15689,2012,6096
15690,2002,2298
15691,1969,114
15692,2002,2298
15693,2004,3067
15694,2013,5862
15695,1999,1924
15696,2007,3338
15697,2013,5862
15698,2006,2749
15699,2005,3046
15700,2013,5862
15701,2013,5862
15702,1998,1191
15703,1970,96
15704,2007,3338
15705,2013,5862
15706,2013,5862
15707,2008,3867
15708,2002,2298
15709,2009,3502
15710,1998,1191
15711,2011,4215
15712,2012,6096
15713,2013,5862
15714,2011,4215
15715,1977,190
15716,2009,3502
15717,2009,3502
15718,2009,3502
15719,2008,3867
15720,2012,6096
15721,1984,131
15722,2014,1894
15723,2000,2012
15724,2013,5862
15725,2012,6096
15726,2013,5862
15727,2013,5862
15728,2002,2298
15729,2013,5862
15730,2004,3067
15731,2004,3067
15732,2012,6096
15733,2013,5862
15734,2011,4215
15735,2007,3338
15736,2007,3338
15737,2003,2782
15738,2008,3867
15739,2003,2782
15740,2009,3502
15741,2005,3046
15742,2008,3867
15743,2012,6096
15744,2007,3338
15745,2013,5862
15746,2006,2749
15747,2006,2749
15748,2005,3046
15749,2006,2749
15750,2007,3338
15751,2012,6096
15752,2009,3502
15753,2001,2295
15754,2014,1894
15755,2014,1894
15756,2006,2749
15757,1968,157
15758,2002,2298
15759,2012,6096
15760,2014,1894
15761,2014,1894
15762,1999,1924
15763,2012,6096
15764,2004,3067
15765,2013,5862
15766,2004,3067
15767,2014,1894
15768,1997,856
15769,2001,2295
15770,2010,3423
15771,2004,3067
15772,2004,3067
15773,2012,6096
15774,2005,3046
15775,2014,1894
15776,2011,4215
15777,2008,3867
15778,2012,6096
15779,2007,3338
15780,2004,3067
15781,1967,138
15782,2014,1894
15783,2006,2749
15784,2005,3046
15785,2005,3046
15786,2004,3067
15787,2000,2012
15788,2009,3502
15789,2013,5862
15790,2006,2749
15791,2013,5862
15792,2004,3067
15793,2001,2295
15794,2010,3423
15795,1999,1924
15796,2003,2782
15797,1985,153
15798,2013,5862
15799,2013,5862
15800,2004,3067
15801,2010,3423
15802,2007,3338
15803,2005,3046
15804,2006,2749
15805,2005,3046
15806,1999,1924
15807,1977,190
15808,2010,3423
15809,2002,2298
15810,2008,3867
15811,2013,5862
15812,2007,3338
15813,2014,1894
15814,1998,1191
15815,2013,5862
15816,2013,5862
15817,1998,1191
15818,2002,2298
15819,2004,3067
15820,2011,4215
15821,2002,2298
15822,2000,2012
15823,2005,3046
15824,2004,3067
15825,2007,3338
15826,2008,3867
15827,2005,3046
15828,2005,3046
15829,2007,3338
15830,2014,1894
15831,2011,4215
15832,1976,206
15833,1998,1191
15834,2007,3338
15835,2013,5862
15836,2005,3046
15837,1966,144
15838,1987,156
15839,2008,3867
15840,2014,1894
15841,1999,1924
15842,2011,4215
15843,2012,6096
15844,2004,3067
15845,2013,5862
15846,2013,5862
15847,2012,6096
15848,2013,5862
15849,2010,3423
15850,2014,1894
15851,2005,3046
15852,2000,2012
15853,2012,6096
15854,2010,3423
15855,2007,3338
15856,2000,2012
15857,2008,3867
15858,2007,3338
15859,2012,6096
15860,2013,5862
15861,2013,5862
15862,2000,2012
15863,2006,2749
15864,2009,3502
15865,2013,5862
15866,1999,1924
15867,2011,4215
15868,2011,4215
15869,2013,5862
15870,2012,6096
15871,2010,3423
15872,2014,1894
15873,2014,1894
15874,1999,1924
15875,2011,4215
15876,1999,1924
15877,2008,3867
15878,2006,2749
15879,2007,3338
15880,2007,3338
15881,2003,2782
15882,2003,2782
15883,2000,2012
15884,2000,2012
15885,2013,5862
15886,1998,1191
15887,1999,1924
15888,1998,1191
15889,2006,2749
15890,2009,3502
15891,1999,1924
15892,2009,3502
15893,2013,5862
15894,2005,3046
15895,2007,3338
15896,2014,1894
15897,1999,1924
15898,2003,2782
15899,2008,3867
15900,2005,3046
15901,2012,6096
15902,1979,170
15903,1975,228
15904,2011,4215
15905,2002,2298
15906,1976,206
15907,2001,2295
15908,2008,3867
15909,1999,1924
15910,2002,2298
15911,2011,4215
15912,2010,3423
15913,2000,2012
15914,2006,2749
15915,1989,180
15916,2002,2298
15917,2010,3423
15918,2001,2295
15919,2012,6096
15920,2014,1894
15921,2012,6096
15922,2012,6096
15923,2012,6096
15924,2013,5862
15925,2008,3867
15926,2001,2295
15927,2007,3338
15928,2007,3338
15929,2000,2012
15930,2012,6096
15931,2010,3423
15932,2008,3867
15933,2011,4215
15934,2013,5862
15935,2012,6096
15936,2011,4215
15937,2012,6096
15938,2003,2782
15939,2013,5862
15940,2014,1894
15941,2007,3338
15942,2010,3423
15943,2009,3502
15944,2008,3867
15945,2005,3046
15946,1998,1191
15947,2011,4215
15948,2001,2295
15949,2005,3046
15950,2012,6096
15951,2001,2295
15952,2014,1894
15953,2001,2295
15954,2002,2298
15955,1999,1924
15956,2002,2298
15957,2002,2298
15958,2009,3502
15959,2006,2749
15960,2010,3423
15961,2012,6096
15962,2011,4215
15963,2011,4215
15964,1997,856
15965,2007,3338
15966,2010,3423
15967,2005,3046
15968,2003,2782
15969,2000,2012
15970,2000,2012
15971,2000,2012
15972,2003,2782
15973,1969,114
15974,2010,3423
15975,2001,2295
15976,2012,6096
15977,1989,180
15978,2000,2012
15979,2012,6096
15980,1999,1924
15981,2000,2012
15982,1974,200
15983,2011,4215
15984,2012,6096
15985,2010,3423
15986,2010,3423
15987,2005,3046
15988,2008,3867
15989,2012,6096
15990,2014,1894
15991,2009,3502
15992,2012,6096
15993,2010,3423
15994,2010,3423
15995,2009,3502
15996,2006,2749
15997,2011,4215
15998,1998,1191
15999,2014,1894
16000,2014,1894
16001,2006,2749
16002,2011,4215
16003,2012,6096
16004,2011,4215
16005,2002,2298
16006,1999,1924
16007,2014,1894
16008,2006,2749
16009,2008,3867
16010,2000,2012
16011,2011,4215
16012,2001,2295
16013,2007,3338
16014,2003,2782
16015,2013,5862
16016,2012,6096
16017,2008,3867
16018,2007,3338
16019,2004,3067
16020,2013,5862
16021,2001,2295
16022,2007,3338
16023,2003,2782
16024,2004,3067
16025,2007,3338
16026,2001,2295
16027,2005,3046
16028,1975,228
16029,2003,2782
16030,2003,2782
16031,2003,2782
16032,2006,2749
16033,2005,3046
16034,2005,3046
16035,1967,138
16036,2010,3423
16037,1952,32
16038,2006,2749
16039,2001,2295
16040,2000,2012
16041,2012,6096
16042,2013,5862
16043,2013,5862
16044,2012,6096
16045,2006,2749
16046,2005,3046
16047,1968,157
16048,2012,6096
16049,2012,6096
16050,2013,5862
16051,2013,5862
16052,2013,5862
16053,1990,170
16054,2014,1894
16055,2012,6096
16056,2012,6096
16057,2008,3867
16058,2009,3502
16059,2003,2782
16060,2007,3338
16061,2011,4215
16062,2013,5862
16063,2003,2782
16064,2002,2298
16065,2006,2749
16066,1997,856
16067,1997,856
16068,2009,3502
16069,2013,5862
16070,2004,3067
16071,2006,2749
16072,2012,6096
16073,2012,6096
16074,2010,3423
16075,2004,3067
16076,1969,114
16077,2003,2782
16078,2000,2012
16079,2010,3423
16080,2013,5862
16081,2012,6096
16082,1978,231
16083,1997,856
16084,2007,3338
16085,2005,3046
16086,2012,6096
16087,2008,3867
16088,2007,3338
16089,2012,6096
16090,2006,2749
16091,1975,228
16092,1998,1191
16093,1987,156
16094,2005,3046
16095,2009,3502
16096,1996,396
16097,2005,3046
16098,2006,2749
16099,2009,3502
16100,2013,5862
16101,2007,3338
16102,2003,2782
16103,2001,2295
16104,2013,5862
16105,2012,6096
16106,2005,3046
16107,2013,5862
16108,2011,4215
16109,1995,378
16110,2010,3423
16111,1988,163
16112,2014,1894
16113,2013,5862
16114,1998,1191
16115,1964,69
16116,2007,3338
16117,2004,3067
16118,2010,3423
16119,2011,4215
16120,1964,69
16121,2003,2782
16122,2009,3502
16123,2014,1894
16124,2011,4215
16125,2005,3046
16126,2003,2782
16127,2005,3046
16128,2011,4215
16129,2008,3867
16130,2005,3046
16131,2001,2295
16132,2011,4215
16133,2000,2012
16134,2006,2749
16135,2013,5862
16136,2014,1894
16137,2007,3338
16138,2007,3338
16139,2003,2782
16140,2008,3867
16141,1975,228
16142,2003,2782
16143,1965,145
16144,2003,2782
16145,2009,3502
16146,2012,6096
16147,2008,3867
16148,2008,3867
16149,2002,2298
16150,2010,3423
16151,1976,206
16152,2011,4215
16153,1959,40
16154,2013,5862
16155,1975,228
16156,2011,4215
16157,1969,114
16158,2011,4215
16159,2008,3867
16160,2009,3502
16161,2003,2782
16162,1975,228
16163,2007,3338
16164,1980,179
16165,2005,3046
16166,2009,3502
16167,2005,3046
16168,2010,3423
16169,2006,2749
16170,2006,2749
16171,2008,3867
16172,2003,2782
16173,2008,3867
16174,2003,2782
16175,2003,2782
16176,2011,4215
16177,2002,2298
16178,2013,5862
16179,1977,190
16180,2003,2782
16181,2010,3423
16182,2011,4215
16183,2011,4215
16184,1999,1924
16185,2000,2012
16186,2011,4215
16187,2011,4215
16188,2011,4215
16189,2011,4215
16190,2012,6096
16191,1988,163
16192,2004,3067
16193,2003,2782
16194,2011,4215
16195,2005,3046
16196,2005,3046
16197,1999,1924
16198,2004,3067
16199,2014,1894
16200,2012,6096
16201,1975,228
16202,2011,4215
16203,2009,3502
16204,2003,2782
16205,2014,1894
16206,1999,1924
16207,2005,3046
16208,2001,2295
16209,2007,3338
16210,1996,396
16211,2013,5862
16212,2008,3867
16213,2003,2782
16214,2012,6096
16215,2004,3067
16216,2007,3338
16217,2012,6096
16218,2001,2295
16219,2009,3502
16220,1999,1924
16221,2014,1894
16222,2011,4215
16223,2014,1894
16224,1992,168
16225,2013,5862
16226,2010,3423
16227,2014,1894
16228,2003,2782
16229,2003,2782
16230,2011,4215
16231,2006,2749
16232,2012,6096
16233,2003,2782
16234,2008,3867
16235,2003,2782
16236,2009,3502
16237,2008,3867
16238,2008,3867
16239,2012,6096
16240,1977,190
16241,2001,2295
16242,2009,3502
16243,2013,5862
16244,2004,3067
16245,2007,3338
16246,2003,2782
16247,2000,2012
16248,1998,1191
16249,1998,1191
16250,2013,5862
16251,2002,2298
16252,2002,2298
16253,2002,2298
16254,2001,2295
